EXPOCODE,SECT,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,TOC,TOC_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,M,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG_C,,/MILLE,,/MILLE,/MILLE,,/MILLE,UMOL/KG,,KBQ/CUM,,KBQ/CUM,BQ/CUM,,BQ/CUM,MBQ/CUM,,MBQ/CUM,DEG C,KG/CUM
49NZ20030909,   P06,54,1,3,12012,2,20030930,1255,-32.4942,-100.6668,3531,4.4,2,16.9972,2,16.99738,2,34.8531,2,-999,9,231.43,2,5.4,2,241.18,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.9965,25.4023
49NZ20030909,   P06,54,1,2,12014,2,20030930,1255,-32.4942,-100.6668,3531,4.8,2,16.9979,2,16.99847,2,34.8527,2,-999,9,231.51,2,5.7,2,241.19,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.9971,25.4019
49NZ20030909,   P06,54,1,1,12013,2,20030930,1255,-32.4942,-100.6668,3531,4.9,2,16.9985,2,16.99918,2,34.8528,2,-999,9,231.61,2,5.8,2,241.19,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.9977,25.4018
49NZ20030909,   P06,53,1,0,-999,9,20030930,1802,-32.5027,-100.003,3752,-999,9,-999,9,-999,9,-999,9,34.79,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999
49NZ20030909,   P06,53,1,36,12048,2,20030930,1802,-32.5027,-100.003,3752,9.8,2,16.8132,2,16.81401,2,34.7888,2,34.7882,2,233.04,2,8.8,2,242.5,2,242.5,2,0.23,2,0.12,0.14,2,0.03,0.02,2,0.01,0.2,2,0.02,2.802,4,1.439,2,0.2,4,2029,2,2290.8,2,7.9892,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,16.8116,25.3967
49NZ20030909,   P06,53,1,35,12047,2,20030930,1802,-32.5027,-100.003,3752,50.1,2,16.7782,2,16.77837,2,34.7863,2,34.7863,2,233,2,50.2,2,242.43,2,242.38,2,0.26,2,0.12,0.13,2,0.03,0.02,2,0.01,0.2,2,0.02,2.778,4,1.42,2,0.204,4,2028.1,6,2295.6,2,7.9892,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,16.77,25.4046
49NZ20030909,   P06,53,1,34,12046,2,20030930,1802,-32.5027,-100.003,3752,99.7,2,16.7622,2,16.76228,2,34.7881,2,34.7886,2,232.1,2,98.1,2,241.3,2,241.74,2,0.24,2,0.12,0.17,2,0.03,0.02,2,0.01,0.2,2,0.02,2.81,4,1.387,2,0.206,4,2029.3,2,2290.3,6,7.9895,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,16.746,25.4116
49NZ20030909,   P06,53,1,33,12045,2,20030930,1802,-32.5027,-100.003,3752,149.4,2,16.7566,2,16.75734,2,34.8168,2,34.818,2,230.64,2,149.8,2,240.42,2,240.03,2,0.25,2,0.12,0.16,2,0.03,0.03,2,0.01,0.2,2,0.02,2.823,4,1.39,2,0.196,4,2030.6,2,2292.9,2,7.9905,25,6,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,16.7322,25.4369
49NZ20030909,   P06,53,1,32,12044,2,20030930,1802,-32.5027,-100.003,3752,199.4,2,14.7724,2,14.78716,2,34.6569,2,34.6595,2,214.7,2,204,2,222.88,2,223.14,2,0.45,2,0.12,4.43,2,0.05,0.05,2,0.01,0.49,2,0.01,3.027,4,1.551,2,0.145,4,2060.7,2,2283.7,2,7.9174,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,14.7426,25.7635
49NZ20030909,   P06,53,1,31,12043,2,20030930,1802,-32.5027,-100.003,3752,248.6,2,12.61,2,12.58342,2,34.4591,2,34.4533,2,212.09,2,255.4,2,218.91,2,219.87,2,0.84,2,0.12,9.5,2,0.06,0.01,2,0.01,0.78,2,0.01,3.234,4,1.649,6,0.083,4,2083.2,2,2274.7,2,7.8572,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,12.5766,26.0576
49NZ20030909,   P06,53,1,30,12042,2,20030930,1802,-32.5027,-100.003,3752,3500.7,2,1.7634,2,1.76341,2,34.6908,2,34.6909,2,163.56,2,3500.7,2,167.62,2,167.66,2,117.44,2,0.38,34.6,2,0.13,0,2,0.01,2.4,2,0.02,0.028,4,-0.001,2,0.004,4,2295.2,2,2394.1,2,7.6078,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.4905,27.7628
49NZ20030909,   P06,53,1,29,12041,2,20030930,1802,-32.5027,-100.003,3752,398.8,2,7.7621,2,7.76197,2,34.2995,2,34.2994,2,211.41,2,396,2,219.66,2,218.44,2,5.28,2,0.13,21.96,2,0.09,0,2,0.01,1.55,2,0.01,3.185,4,1.485,2,0.137,4,2136.4,2,2274.6,2,7.7222,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,7.7223,26.7645
49NZ20030909,   P06,53,1,28,12040,2,20030930,1802,-32.5027,-100.003,3752,499.1,2,6.5003,2,6.50133,2,34.3136,2,34.3134,2,229.51,2,497.3,2,237.47,2,237.47,2,7.44,2,0.14,23.84,2,0.1,0,2,0.01,1.63,2,0.01,3.166,4,1.462,2,0.146,4,2142.5,2,2277.8,2,7.7187,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,6.4549,26.9515
49NZ20030909,   P06,53,1,27,12039,2,20030930,1802,-32.5027,-100.003,3752,601.2,2,6.004,2,6.00528,2,34.2951,2,34.2956,2,237.32,2,599.5,2,247.22,2,245.33,2,8.71,2,0.14,24.46,2,0.1,-0.01,2,0.01,1.67,2,0.01,2.913,4,1.274,2,0.104,4,2143.5,2,2279.8,2,7.7267,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,5.9512,27.0018
49NZ20030909,   P06,53,1,26,12038,2,20030930,1802,-32.5027,-100.003,3752,700.3,2,5.6207,2,5.62106,2,34.2743,2,34.2748,2,237.43,2,698.2,2,244.12,2,245.57,2,10.29,2,0.14,25.38,2,0.1,0,2,0.01,1.73,2,0.01,2.711,4,1.181,2,0.087,4,2144.4,6,2275,2,7.7185,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,5.5608,27.0336
49NZ20030909,   P06,53,1,25,12037,2,20030930,1802,-32.5027,-100.003,3752,800.1,2,5.1342,2,5.13403,2,34.2631,2,34.2632,2,225.94,2,799.4,2,233.9,2,234.26,2,14.42,2,0.15,27.54,2,0.11,0,2,0.01,1.88,2,0.01,1.875,4,0.744,2,0.048,4,2156.1,2,2280.4,6,7.6932,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,5.0682,27.0831
49NZ20030909,   P06,53,1,24,12036,2,20030930,1802,-32.5027,-100.003,3752,902,2,4.6006,2,4.60052,2,34.2757,2,34.2757,2,203.22,2,901.6,2,211.59,2,210.47,2,22.69,2,0.17,30.58,2,0.12,0,2,0.01,2.1,2,0.02,0.907,4,0.363,2,0.025,4,2178.7,2,2291.2,2,7.6539,25,6,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,4.5292,27.1538
49NZ20030909,   P06,53,1,23,12035,2,20030930,1802,-32.5027,-100.003,3752,1001.5,2,4.1069,2,4.10653,2,34.3181,2,34.3183,2,177.71,2,1002.1,2,186.94,2,184.11,2,34.62,2,0.2,33.52,2,0.13,0,2,0.01,2.3,2,0.02,0.239,4,0.129,6,0.011,4,2208.5,2,2298.1,2,7.6131,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,4.0306,27.2406
49NZ20030909,   P06,53,1,22,12034,2,20030930,1802,-32.5027,-100.003,3752,1199.9,2,3.543,2,3.54289,2,34.4438,2,34.4436,2,130.23,2,1198.7,2,135.83,2,134.4,2,62.84,2,0.26,37.99,2,0.14,0,2,0.01,2.63,2,0.02,0.051,4,0.014,2,0.005,4,2259.8,2,2332,2,7.542,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,3.4547,27.3983
49NZ20030909,   P06,53,1,21,12033,2,20030930,1802,-32.5027,-100.003,3752,1400.1,2,3.177,2,3.1764,2,34.5254,2,34.5254,2,118.89,2,1399.6,2,122.91,2,122.2,2,82.6,2,0.3,38.56,2,0.14,0,2,0.01,2.69,2,0.02,0.028,4,-0.003,2,0.003,4,2285.2,2,2353.3,2,7.5325,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,3.0756,27.4992
49NZ20030909,   P06,53,1,20,12032,2,20030930,1802,-32.5027,-100.003,3752,1599,2,2.7712,2,2.77062,2,34.5669,2,34.5668,2,130.61,2,1599,2,133.07,2,134.39,2,92.18,2,0.32,37.56,2,0.14,0,2,0.01,2.6,2,0.02,0.032,4,0.001,2,0.003,4,2288.3,2,2363.4,2,7.5483,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,2.6579,27.5699
49NZ20030909,   P06,53,1,19,12031,2,20030930,1802,-32.5027,-100.003,3752,1800.6,2,2.4255,2,2.42559,2,34.5989,2,34.5987,2,143.12,2,1800.9,2,147,2,147.81,2,97.59,2,0.33,36.34,2,0.13,0,2,0.01,2.52,2,0.02,0.025,4,0.001,2,0.003,4,2286.8,2,2369.1,2,7.5684,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,2.2997,27.626
49NZ20030909,   P06,53,1,18,12030,2,20030930,1802,-32.5027,-100.003,3752,1999.3,2,2.1858,2,2.18589,2,34.6301,2,34.6297,2,149.2,2,1998.8,2,153.94,2,153.94,2,103.98,2,0.35,35.7,2,0.13,0,2,0.01,2.47,2,0.02,0.032,4,0.008,2,0.002,4,2289.6,2,2375,2,7.5804,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,2.0466,27.6716
49NZ20030909,   P06,53,1,17,12029,2,20030930,1802,-32.5027,-100.003,3752,2200.5,2,1.9967,2,1.9963,2,34.656,2,34.6553,2,153.18,2,2200.5,2,157.96,2,158.12,2,109.38,2,0.36,35.37,2,0.13,0,2,0.01,2.43,2,0.02,0.031,4,0.001,2,0.004,4,2289.7,2,2381.5,2,7.5914,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.8431,27.7084
49NZ20030909,   P06,53,1,16,12028,2,20030930,1802,-32.5027,-100.003,3752,2400.2,2,1.8716,2,1.87154,2,34.6727,2,34.6728,2,157.17,2,2400.5,2,161.75,2,162.39,2,112.92,2,0.37,34.9,2,0.13,0,2,0.01,2.41,2,0.02,0.027,4,-0.001,2,0.004,4,2292.3,6,2382.2,2,7.5925,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.7026,27.7325
49NZ20030909,   P06,53,1,15,12027,2,20030930,1802,-32.5027,-100.003,3752,2599.8,2,1.7952,2,1.79531,2,34.6807,2,34.6808,2,159.84,2,2599.9,2,164.69,2,165.08,2,115.14,2,0.37,34.75,2,0.13,0,2,0.01,2.39,2,0.02,0.031,4,-0.001,2,0.004,4,2292.5,2,2386.6,6,7.6004,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.6096,27.7459
49NZ20030909,   P06,53,1,14,12026,2,20030930,1802,-32.5027,-100.003,3752,2801.4,2,1.7574,2,1.75737,2,34.6854,2,34.6852,2,161.28,2,2801.5,2,166.21,2,166.29,2,116.35,2,0.37,34.73,2,0.13,0,2,0.01,2.39,2,0.02,0.027,4,-0.001,2,0.004,4,2295.1,2,2392.3,2,7.6077,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.5538,27.7538
49NZ20030909,   P06,53,1,13,12025,2,20030930,1802,-32.5027,-100.003,3752,3001.9,2,1.7496,2,1.74963,2,34.6881,2,34.6885,2,162.43,2,3001.9,2,167.07,2,167.07,2,116.97,2,0.38,34.62,2,0.13,0,2,0.01,2.39,2,0.02,0.02,4,-0.003,2,0.002,4,2291.9,2,2392.6,2,7.6024,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.5271,27.7579
49NZ20030909,   P06,53,1,12,12024,2,20030930,1802,-32.5027,-100.003,3752,3250.4,2,1.7499,2,1.74986,2,34.6902,2,34.69,2,163.16,2,3250.3,2,167.69,2,167.53,2,117.13,2,0.38,34.66,2,0.13,0,2,0.01,2.38,2,0.02,0.021,4,-0.004,2,0.005,4,2294.6,2,2391.2,2,7.609,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.5029,27.7613
49NZ20030909,   P06,53,1,11,12023,2,20030930,1802,-32.5027,-100.003,3752,3500.9,2,1.7634,2,1.76349,2,34.691,2,34.6907,2,163.54,2,3500.9,2,167.6,2,167.41,2,117.44,2,0.38,34.63,2,0.13,-0.01,2,0.01,2.39,2,0.02,0.033,4,-0.001,2,0.002,4,2294.1,2,2391.3,2,7.605,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.4905,27.7629
49NZ20030909,   P06,53,1,10,12022,2,20030930,1802,-32.5027,-100.003,3752,3798.5,2,1.7912,2,1.79109,2,34.6911,2,34.6912,2,164.84,2,3798.5,2,167.71,2,167.37,2,117.57,2,0.38,34.63,2,0.13,-0.01,2,0.01,2.38,2,0.02,0.033,4,0.001,2,0.018,4,2294.1,2,2393.5,2,7.6084,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,1.4861,27.7633
49NZ20030909,   P06,53,1,9,12015,9,20030930,1802,-32.5027,-100.003,3752,1002.6,2,4.1017,2,4.10154,2,34.3189,2,-999,9,177.58,2,1003.3,2,186.52,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.0253,27.2418
49NZ20030909,   P06,53,1,8,12020,9,20030930,1802,-32.5027,-100.003,3752,1002.6,2,4.1003,2,4.10033,2,34.3192,2,-999,9,177.43,2,1003.3,2,186.49,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.024,27.2421
49NZ20030909,   P06,53,1,7,12019,9,20030930,1802,-32.5027,-100.003,3752,1002.6,2,4.1022,2,4.10261,2,34.3189,2,-999,9,177.59,2,1003.3,2,186.52,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.0258,27.2417
49NZ20030909,   P06,53,1,6,12018,9,20030930,1802,-32.5027,-100.003,3752,1002.3,2,4.1019,2,4.10194,2,34.319,2,-999,9,177.59,2,1003,2,186.61,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.0256,27.2418
49NZ20030909,   P06,53,1,5,12017,9,20030930,1802,-32.5027,-100.003,3752,1002.4,2,4.1015,2,4.10198,2,34.319,2,-999,9,177.65,2,1003.1,2,186.57,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.0252,27.2419
49NZ20030909,   P06,53,1,4,12016,9,20030930,1802,-32.5027,-100.003,3752,5.3,2,16.8139,2,16.81417,2,34.789,2,-999,9,232.79,2,4.3,2,242.42,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.813,25.3966
49NZ20030909,   P06,53,1,3,12012,2,20030930,1802,-32.5027,-100.003,3752,5.3,2,16.8142,2,16.81454,2,34.789,2,-999,9,232.99,2,4.3,2,242.42,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.8133,25.3965
49NZ20030909,   P06,53,1,2,12014,2,20030930,1802,-32.5027,-100.003,3752,5,2,16.8132,2,16.81366,2,34.7888,2,-999,9,233.06,2,4,2,242.33,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.8124,25.3966
49NZ20030909,   P06,53,1,1,12013,2,20030930,1802,-32.5027,-100.003,3752,300.4,2,10.9537,2,10.94562,2,34.3516,2,34.3495,2,214.26,2,298.4,2,221.5,2,222.2,2,2.19,2,0.12,13.21,2,0.07,0.01,2,0.01,1.01,2,0.01,3.308,4,1.645,2,0.095,4,2095,2,2268.7,2,7.8121,25,2,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,-999,9,-999,-999,9,-999,10.9169,26.2855
49NZ20030909,   P06,52,1,0,-999,9,20030930,2333,-32.4993,-99.3342,3999,-999,9,-999,9,-999,9,-999,9,34.7381,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.01,2,0.05,2.2,2,0.7,-999,-999
49NZ20030909,   P06,52,1,36,12048,2,20030930,2333,-32.4993,-99.3342,3999,10.1,2,16.6983,2,16.69825,2,34.7276,2,34.7269,2,233.8,2,11.2,2,243.19,2,243.19,2,0.33,3,0.12,0.16,2,0.03,0.03,2,0.01,0.19,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.6967,25.3768
49NZ20030909,   P06,52,1,35,12047,2,20030930,2333,-32.4993,-99.3342,3999,50.1,2,16.6807,2,16.68087,2,34.7225,2,34.7225,2,233.59,2,50.4,2,242.92,2,243.01,2,0.36,3,0.12,0.1,2,0.03,0.03,2,0.01,0.2,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.6726,25.3785
49NZ20030909,   P06,52,1,34,12046,2,20030930,2333,-32.4993,-99.3342,3999,98.2,2,16.6837,2,16.68432,2,34.7237,2,34.7238,2,233.61,2,95.1,2,241.93,2,242.72,2,0.42,3,0.12,0.13,2,0.03,0.03,2,0.01,0.19,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.1,2,0.08,-999,1,-999,16.6678,25.3806
49NZ20030909,   P06,52,1,33,12045,2,20030930,2333,-32.4993,-99.3342,3999,147.8,2,16.7318,2,16.73164,2,34.8277,2,34.8286,2,229.91,2,147.7,2,238.6,2,239.36,2,0.22,3,0.12,0.18,2,0.03,0.04,2,0.01,0.21,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.7077,25.4511
49NZ20030909,   P06,52,1,32,12044,2,20030930,2333,-32.4993,-99.3342,3999,199.4,2,14.3482,2,14.34804,2,34.605,2,34.6055,2,212.04,2,197,2,219.99,2,219.94,2,0.48,3,0.12,5.64,2,0.05,0.03,2,0.01,0.56,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.95,2,0.04,-999,1,-999,14.319,25.8144
49NZ20030909,   P06,52,1,31,12043,2,20030930,2333,-32.4993,-99.3342,3999,251.5,2,11.9639,2,11.9514,2,34.4359,2,34.4419,2,212.08,2,246.8,2,220.4,2,219.45,2,1.04,3,0.12,10.55,2,0.06,0.02,2,0.01,0.85,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,11.9313,26.164
49NZ20030909,   P06,52,1,30,12042,2,20030930,2333,-32.4993,-99.3342,3999,298.3,2,9.939,2,9.93646,2,34.294,2,34.2946,2,213.9,2,295.5,2,221.65,2,221.46,2,2.01,3,0.12,15.65,2,0.08,0.01,2,0.01,1.17,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9.9046,26.4168
49NZ20030909,   P06,52,1,29,12041,2,20030930,2333,-32.4993,-99.3342,3999,398.2,2,7.3186,2,7.30438,2,34.3053,2,34.3067,2,209.04,2,397.4,2,214.92,2,213.84,2,6.48,3,0.13,23.29,2,0.1,0.01,2,0.01,1.66,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.46,2,0.13,-999,1,-999,7.2802,26.8325
49NZ20030909,   P06,52,1,28,12040,2,20030930,2333,-32.4993,-99.3342,3999,500.2,2,6.4465,2,6.44723,2,34.3136,2,34.3136,2,238.26,2,496.9,2,248.23,2,246.38,2,6.78,3,0.13,22.84,2,0.1,0.01,2,0.01,1.59,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.4012,26.9586
49NZ20030909,   P06,52,1,27,12039,2,20030930,2333,-32.4993,-99.3342,3999,599.4,2,6.0187,2,6.01742,2,34.2949,2,34.2953,2,242.23,2,596.5,2,251.08,2,250.77,2,7.98,3,0.14,23.6,2,0.1,0.01,2,0.01,1.64,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.51,2,0.04,-999,1,-999,5.966,26.9998
49NZ20030909,   P06,52,1,26,12038,2,20030930,2333,-32.4993,-99.3342,3999,699.7,2,5.5523,2,5.55221,2,34.2712,2,34.2715,2,238.82,2,698.1,2,246.97,2,247.06,2,10.22,3,0.14,25.13,2,0.1,0,2,0.01,1.73,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.4928,27.0394
49NZ20030909,   P06,52,1,25,12037,2,20030930,2333,-32.4993,-99.3342,3999,800.4,2,5.1436,2,5.14393,2,34.2614,2,34.2615,2,226.8,2,798.4,2,234.44,2,234.18,2,13.56,3,0.15,27.21,2,0.11,0.01,2,0.01,1.87,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.32,2,0.03,-999,1,-999,5.0775,27.0807
49NZ20030909,   P06,52,1,24,12036,2,20030930,2333,-32.4993,-99.3342,3999,899.4,2,4.6518,2,4.65188,2,34.2723,2,34.2722,2,206.33,2,897.1,2,213.04,2,213.55,2,20.88,3,0.16,29.84,2,0.12,0.01,2,0.01,2.06,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.5803,27.1455
49NZ20030909,   P06,52,1,23,12035,2,20030930,2333,-32.4993,-99.3342,3999,1000.9,2,4.1063,2,4.10602,2,34.3111,2,34.3109,2,183.47,2,999.3,2,189.02,2,190.17,2,32.34,3,0.19,32.69,2,0.12,0.01,2,0.01,2.26,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.17,2,0.02,-999,1,-999,4.0301,27.235
49NZ20030909,   P06,52,1,22,12034,2,20030930,2333,-32.4993,-99.3342,3999,1201.5,2,3.4457,2,3.44575,2,34.4494,2,34.4487,2,130.39,2,1201.4,2,136.2,2,134.54,2,63.67,3,0.26,37.53,2,0.14,0.01,2,0.01,2.63,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.03,2,0.04,-999,1,-999,3.3582,27.4121
